ulasan,label
"penanganan keluhan pelanggan kurang cepat, saldo go-pay hilang begitu saja. Dan terjadi lagi hari ini, pembayaran token pln katanya berhasil dan Saldo gopay sudah terpotong tapi di riwayat transaksi ga ada dan nomor tokennya ga dapat. buat keluhan pelanggan, ga muncul di halaman keluhannya. haduuuh",2
"Sudah 1 minggu ini aplikasi nya sering banget crash / error.. br buka sebentar lgsg nge freeze.. harus close trus masuk lg.. Update : aplikasi sudah update terbaru, internet saya pakai wifi biznet 200mbps ping rendah dibawah 4 .. kurang apalagi?.",1
"Aku suka pake gojek,dan juga gofood nya.. Tapi kalo aku boleh kasih saran,di setiap menu makanan diperlihatkan kolom ulasan dan penilaian pelanggan,bukan cuma gambar saja pada menu gofoodnya.. Biar pelanggan tau kualitas setiap menu yang di tawarkan,dengan melihat review dari para pelangganya. Kalo komentar makanan dan bintang untuk pedagang,saya rasa kurang,karena yang bisa melihat hanya pedagang saja",4
"Untuk sementara segitu dulu... Saya transaksi apapun selalu pakai gopay, tapi upgrade gopay plus saya masih belum jelas. Padahal di pengaturan sudah tertulis berhasil, sekarang saldo saya ada 600rban, dan msih belum bisa transfer ke klien2 saya, bahkan ada banyak klien yg komplain karena pembayaran yang tidak kunjung selesai, masalahnya bisnis saya semua pembayarannya menggunakan gopay, sangat kecewa dengan pelayanan yang diberikan... Nyesel pake gopay sebagai pembayaran utama...",1
"Sangat membantu kalo lagi kepengen makan apaa pun, banyak kasi voucher juga jadi belanja banyak bisa hemat pokoknya tetep perbaharui terus untuk gojek indonesia supaya customer aman dan nyaman. Jangan lupa untuk lebih memperhatikan para driver yang banyak terkena pesanan fiktif semoga selalu lebih baik ☺☺",5
"Gojek kenapa sih akhir² ini. Susah bgt dapat driver, jaringan oke. Cuaca oke . Dapet driver lama, sekalinya dapat jauh pula , jarak antara driver ke customer lebih jauh daripada jarak tujuan. Trus skrng Ada fitur nya prioritas, udah nih pilih yg prioritas tapi masih aja tetap lama& lumayan jauh jaraknya. ga sesuai sama judulnya ""prioritas"" Ini ga sekali dua kali udah , udah sering. Oke lah kalo lagi hujan atau hari besar mungkin lagi rame , tapi ini yg hari biasa dan normal ko. Tapi tetap lama",2
"Kecewa, sistem pencariannya sangat buruk. Sampai 2 jam lebih tidak dapat driver sekalipun. Saya coba jalan sedikit, liat banyak driver yang sedang santai dan katanya menunggu ada order yang masuk, padahal dekat dan status driver online, tapi di aplikasi tidak dapat². Cuma bagus kadang ada diskon saja",2
"Licik sekali, promo cashback pake paylater harus selesaiin 4x transaksi giliran sudah transaksi ke 3 berhasil dicek ke menu mission hilang. Di email juga lambat penanganannya. Kalo ga niat ngadain prlmo gakusah ada promo. Btw, rating ga bakal gw ganti kalo masalah gw belum kelar.",1
"Kadang kadang servernya lemot. Kalo jam jam tertentu harganya bisa naik banyak banget, padahal macetnya juga ga di jam itu doang tapi berasa kayak di jam2 tertentu doang naiknya. Kadang juga kalo ke tempat tujuan harus muter dulu ke arah yang lebih jauh padahal ada jalur dekatnya. Maksimalin lagi dong",1
"Makin hari semkin meresahkan aja ni aplikasi gojek,masa harga ongkir nya naik mulu,padahal mau tambah pesanan doank setelah selesai tambah trs mau order tiba2 naik aja ongkir nya kadang2 bisa naik goceng,kadang naik ceban. Sayang nya aplikasi sebelah ga bisa pesan yg jauh2 kalau bisa ogah gw pake ni aplikasi. Trs juga mau pesan eh ad tulisan ""AREA INI LAGI SEPI DRIVER"" jadi ga bisa dipesan.yakali kita bisa tau disana ada driver apa enggak.disuruh pesan di resto lain. Sangat sangat MENGECEWAKAN!",1
"harganya sekarang lebih mahal dibandingkan sebelum sebelumnya padahal jarak tempuh nya sama,dari rumah ke sekolah saya cuma 2 km kurang, tpi harga nya 22rb, dari yg sebelumnya cuma 10rb. pas saya liat map, ternyata map nya muter, tdk sesuai dengan jarak sesungguhnya sehingga membuat tarif lebih mahal.terkadang juga titik tdk sesuai dengan posisi penjemputannya, saya diamana titik penjemputan nya dimana. jadinya saya mendapatkan driver yang jauh dan harus menunggu lama. tolong diperbaiki lagi.",4
"Dear Gojek, Sebelumnya bintang 4 utk app ini tapi harus saya ganti bintang 1 krn app skrg mengecewakan & merepotkan buat saya. Kenapa? Sebelumnya saya bs order Go-Food pakai GPS & tanpa menggunakan Wi-Fi alias pakai jaringan data biasa & fine fine aja tanpa gangguan tapi skrg saya sangat kesusahan hanya utk order Go-Food krn harus menyambungkan lokasi yg mana layanan GPS di HP selalu saya aktifkan tapi DITOLAK krn harus tersambung dgn Wi-Fi sedangkan saya tdk selalu berada di daerah yg ada Wi-Fi",1
"Only today, I have cancelled 4 bookings! No confirmation that this app has found a driver, so I cancelled! Pas di cek di historynya hr ini sy sdh cancel 2 booking-an pagi and 2 booking-an sore dan ternyta sdh ad driver nya, syngnya driver nya ga tlp (mngkn pulsa abiz).. Yg terakhir, jg ga ad konfirmasi sdh menemukan driver, tp drivernya telp.. tlng dong app-nya di fix lg. Kasian supir gojeknya udah jauh2 nyamperin pelanggan, tp krn app error, booking-an nya di cancel.",5
"Untuk kedua kalinya kejadian ngisi saldo gopay tapi gak langsung terisi. Yang pertama duitnya balik, yang sekarang belum. Padahal udah laper mau pesen makanan dan gak punya cash, aplikasi sebelah gak pernah kayak gini. Mohon diperbaiki agar saldonya masuk secara realtime",1
"Sekarang go food jam 6 malam keatas susah dapat driver. Kalau siang titik nya driver jauh bgt dari resto jadi kasihan drivernya jauh2 ngambil di resto sedangkan pengantarannya dekat. Terus pernah juga pesen go car eh yang jemput jauh bgt padahal kan mau segera dipakai buat perjalanan, masa harus nunggu lama karena posisi driver jah dari titik jemput. Tolong di perbaiki lagi sistem nya. Terimakasih",1
"Dear Gojek , kenapa tampilan menu restoran saya berantakan pada menu gofood customer tidak sesuai dengan kategori yg saya buat pada aplikasi gobiz ? Misalkan kategori minuman tapi masuknya menu makanan utama. Sdh nlp call center tapi tidak ada perbaikan . Klo gini kan customer yg mau order bisa bingung kategorinya acak""an bisa turun omset resto.",3
"maps nya selalu muter muter kejauhan nyari jalan, padahal ada jalam yg lenih dekat bisa di lalui, akibat tarif terlampau mahal. Aplikasinya jg Agak Ribet sih daripada aplikasi sebelah. Memindai lokasi suka lama dan salah mulu dan gambar"" mapsnya kurang jelas, akibatnya lokasi jadi ga pas terus. Tarif juga jauh lebih mahal sekarang. hehe",2
"Perluas dong jangkauan dalam mencari drivernya, payah banget sih gk kaya shf sma grf yg langsung dapat driver dalam hitungan detik, jdi gak ada orderan yg di cancel otomatis gara2 gak dapat driver. Ini mah sering bgt gk dapat driver, kurang maju ni aplikasi ketinggalan sma yg lain. Sering bgt dapat orderan di cancel otomatis gara2 gak dapat driver, malah nyalahin restonya yg minim driver sekitar resto, pedahal klo jangkauan nya diperluas mah pasti gk bakalan ada kasus orderan di cancel otomatis",1
"Tolong ya.....system untuk goshop diperbaiki, kalau driver kekurangan dana, terus udah dibatalin pesannya, setelah itu saya pesan lagi, tolong jangan driver itu lagi yg terima pesanannya, setelah itu saya pesan lagi gak bisa, bikin emosi pun jadinya!!!!",2
Setelah update maps pasca pemesanan diubah hanya dengan animasi saja. Tujuan adanya maps pasca pemesanan kan untuk memantau driver. Fitur penting kok diilangin malah diganti ke fitur yang ga penting. Update gajelas,1
"Hi developer gojek.. bugsnya semakin banyak nih.. order pulsa status in progress sudah 2 hari belum ada konfirmasi.. selain itu, banyak bgt fake account.. 1 driver bisa pakai beberapa account sekaligus. Antara informasi berupa foto driver, nopol dan mobil beda dengan yang datang.. semoga ada problem solving untuk itu.. terus semangat..",4
"Kenapa kalau mau login bisa.nya lewat nomor hp doang sih, kenapa gk bisa yg lain,, kyk pake email gitu.. ribet amat, gimana kalau lupa nomor hp.nya, atau memori pesan gk bisa terima pesan,, gara2 memo internal penuh, jadi gk bisa masuk kode otp.nya. Hadeeh,,, Tolong tambah lagi, login pake email kyk apk sebelah, biar gk susah lg kalau masuk.",1
"padahal jarak nya hanya 5 Km dari tempat ke tujuan, tetapi di aplikasi 11 km .. itu map tolong diperbaharui.. korupsi banget.. harusnya kita keluar ongkos dikit ini dibuat 2 kali lipat krna mapnya ga akurat hanya ngandelin jalan raya...yg tertera di map.",2
"Gabisa dipake. Tiap mau order tulisannya ""Yah internet mati. Cek koneksi wifi atau kuota internetmu dan coba lagi"" trus ke log out. Mau log in gitu lagi. Padahal wifi/paket data aman. Buat buka ytb, viu, grab, dan apk lain aman...",2
"Kecewa, setiap kali update relogin nya lama banget alias stuck. Kalo layanan seperti ini gimana bisa bersaing. Sudah 3 hari coba relogin tetep ga bisa bisa, sudah email CS tidak ada jawaban yg menjadi solusi, bilangnya sudah forced stop dari pusat tapi tetap tidak bisa login 👎👎👎",1
"Bener bener parah sekarang apk nya, masa ada notif gopay masuk tapi di saldo gopaynya tidak ada, dan selalu menampilkan bahwa jaringan terputus. Padahal jaringan saya bagus dan bisa buat buka apk lain nya. Dan setelah di upgrade malah gopay saya tidak di temukan dan ngga bisa buka menu lain nya. Tolong cepat perbaiki segalanya agar kami lebih nyaman, sebelum kami pindah platfrom!!!.",1
"sudah beberapa kali mau upgrade pas ambil foto gambar nya bagus tapi setelah itu blur lagi,,, kualitas foto nya jelek banget Wlwpun udh pake kamera bagus sekalipun,, nggak bisa ambil foto lewat galeri juga,, mending pake ovo deh,, nyesel ngisi gopay, mana nggak pernah ada promo lagi gojek nya...TOLONG PERBAIKI!!!",1
"Mohon maaf.. Saya sudah dua kali dikecewakan, pas sebelum pemesanan gofood voucher terpasang dan tiba² setelah pesanan dibuat malah voucher tidak bisa digunakan. Orderan pertama tetap saya bayar normal, tapi ini pesan kedua malah terjadi lagi. Saya sudah komplen ke CS dan Aplikasi tapi hasilnya mengecewakan.",1
Sangat membantu banget dan enak makenya.. Cuman terkadang nunggu driver kadang lama jadi nya karna diburu waktu terpaksa cancel dan juga kalau bisa driver nya sering2 liat maps nya biar tau posisi penumpang dimananya... Trima kasih😊,5
Di Aplikasi Customer Jarak Tempuhnya 10.KM ... Sedangkan Di Aplikasi Driver Hanya 8 KM.... Yang 2 KM nya Kemana...??? Biaya Dari Customer Dengan Jarak 10 KM.. Sedangkan Yang Di Bayarkan Ke Drivernya Hanya Yang 8 KM... Pemilihan Rute Yang Tidak WARAS.. Driver Suruh Nerobos Kavling Dan Dinding Gedung.. ..,1
"-aplikasi nya sering error -pencariam driver sudah beberapa kali saya coba...hampir 2 jam nunggu pencarian -pesn go-Food kadang harga nya di tempat dan di aplikasi sangat beda.....itupun bukan hanya di satu tempat...saya mengalami nya di 4 tempat makanan berbeda di Bandar Lampung -driver ramah dan tepat waktu masalah aplikasi dan error di aplikasi Go-Jek membuat saya tidak nyaman dan sangat mengganggu,saya harap keluh kesah saya didengar oleh pihak gojek....",1
"breakthrough ny pas di saat yg tepat (dulu, awal launching), sama seperti aplikasi2 lain di playstore, memberi banyak bonus di awalny saja seiring perjalanan waktu, aplikasi ini lupa 1hal.edukasi ke driver sebagai aset utama krn apa yg terjadi? war diantara driver dan kami pelanggan.minta offline lah, jangan gopay lah, sesuai argo, bukan aplikasi lah,dan berbagai jeritan hati driver yg ditumpahkan menemani perjalanan war berlanjut saat bintang 1 bicara silahkan breakthrough nya, kami tunggu",1
"Tolong yaa, untuk ukuran aplikasi sudah lumayan kecil, tapi kalo bisa lebih baik diperkecil lagi, soalnya HP saya emang kentang, jadinya agak nggak kuat untuk pasang ini aplikasi. Dan untuk titik penjemputan terkadang tidak sesuai dengan yang kita inginkan. Dan untuk selebihnya bagus bagus aja, tinggal diperbaiki untuk kedepannya lagi. OKEE 👌👌",4
"Dulu sempet punya akun, dan sekarang kalau mau log in selalu kendala tidak ada email yang terverifikasi, padhal emailnya sdh benr. Sama sekali ga bisa log in, buat pake akun baru pun sama, padahal nomor dan emailnya beda. Udh ulang smpe tunggu 30 menit, ga ada hasil. Solusinya gmana, tks.",4
"saya pesan go food, dapat driver, saat tutup app untuk buka aplikasi lain, ongoing order hilang semua, dan pesan lagi juga terjadi hal yang sama. tetapi driver tetep dapat order dr saya, dan akhirnya dapat order dobel di antar ke tempatku perbaiki secepatnya!!!!!!!",1
"Secara umum baik, cepat dapat drivernya Tapi saya mau tanya misalkan baru buka2 apk gojek, baru ngecek2 tapi secara tidak sengaja kepencet pesan padahal sebenarnya belum pesan /belum pencet pesan, apalagi yang sudah ter edit itu, lantas bagaimana, dibatalkan apakah bisa Terus bagaimana jika tidak sengaja kepencet pesan tapi hp mati karena kehabisan baterai Apakah masih bisa dilanjutkan pas hp nyala atau terbatalkan otomatis Terima kasih min krn saya sbnarny tdk pernah ingin membatalkan pesanan",5
"Tadi pesan GoFood tapi sudah hampir 1 jam belum jadi, padahal perkiraan hanya 25 menit, tempatnya hanya sekitar 2 Km dan gak pake mode hemat, ternyata ketika driver jalan, tulisannya driver drop pesanan serah, disini saya kecewa, saya lihat mapnya muter dan gak benar"" searah, padahal saya disini bayar full, dan yang saya dapatkan malah makan yang sudah tidak terlalu hangat. Sungguh saya merasa dizalimi.",1
"Setiap pake fitur gosend kenapa selalu dapat drivernya jauh dari titik penjemputan, padahal pas lihat peta di titik penjemputan itu banyak banget driver tapi knapa ketika klik pesan selalu dapat drivernya jauh2 padahal saya sengaja menggunakan fitur gosend agar pengiriman lebih cepat!!!!??",3
"Produk2 promo gofood sering bug. Ataupun kalau tidak bug, ketentuan tidak transparan. Saya sudah email keluhan, namun tidak ada tanggapan yang jelas. Bahkan email saya dibiarkan tidak terjawab selama berhari-hari. Mungkin memang saatnya mengandalkan aplikasi serupa yang user experience, produk, dan layanan CS yang lebih dapat diandalkan.",1
"Kalo buat pesan makanan, worth it bgt. Promonya banyak. Dan sering banyak mission dengan bermacam hadiah. Jadi setiap order pasti ada rewardnya walaupun cuma berupa exp, tapi kalo mencapai target exp kita dapat reward",5
"dear gojek.. kenapa versi terbaru nya sgt mempersulit, kita kan suka mesenin orang rumah dari tmpt yg berbedaa, tapi gara-gara versi terbaru nya, skrg gakbisa lagi mesen dari jarak jauh, tolong disesuaikan sepertii versi yg lama saja, trmksh!",5
TOLONG GOJEK! Rumitnya pergantian nomor telpon terdaftar terkadang menjadi kendala besar untuk yg terkadang PEMILIK AKUN dapat masalah kehilangan nomor hp lupa password atau lain nya. Keamanan memang penting tapi bukan berarti tingginya kesulitan mengakses akun sendiri. Pada akhirnya saldo gopay menjadi korban. Buat request ganti nomor aja susah minta ampun. mau log in ga bisa saldo melayang!!!!,1
"berhenti lakukan transaksi tanpa persetujuan saya (auto pay) saya tidak masukkan pin atau melakukan transaksi apapun tiba tiba ada transaksi berhasil ke sebuah aplikasi penjernih foto, itu sangat merugikan saya! sudah sejak lama saya hapus gopay dari metode pembayaran di google playstore, saya komplain dan hanya di tanggapi untuk menghapus keterkaitan akun google saya dengan gopay? aneh. ini sangat sangat merugikan saya! tolong menjaga saldo semua pengguna tetap aman!",2
"Tolong alamat favorite ada di menu profile, dan bisa dihapus / dirubah. Memudahkan pemakai juga. Semoga input data ga makin ribet dan promo mudah digunakan. Kadang mau pakai promo ternyata banyakan syaratnya akhirnya ga bisa dipakai. Mubazir. Keliatan aja banyak promo. Semoga semakin meningkatkan kualitas dan makin sukses",5
"fitur pembatalan pesanan tolong diperhatikan yaa minn, soalnya kadang ada ketidaksengajaan dari para customer yang blum selesai pada pesanan tapi malah ke klik secara tidak sengaja yang seharusnya perlu dibatalkan. mungkin diberi opsi pembatalan pesanan max 5 menit jika terjadi ketidaksengajaan pesanan seperti itu.",1
"Maaf aku kasih rating 1, karena sudah pesan, sudah dapat tapi posisi driver tidak ada di lokasi titik jemput, padahal di map posisi drivernya sudah sampai. Sangat mengecewakan karena sudah menunggu 10 menit dan akhirnya ketinggalan jadwal kereta dan saldopun terpotong njir.",1
Emang sih banyak manfaatnya setelah update. Tapi drivernya agak dipertegas dong masa saya pesan sudah 25 menit baru dateng tulisan 10 menit malah jadi 25 menit.Satu lagi drivernya lebih sopan dong masa saya bilang belok kanan malah dimarahi padahal saya sudah bilang dari tadi. Intinya sikap dan waktu penjemputan lebih baik dan sesuai di apl dong.,3
"Waktu Pesen ride and car ko lama yak cari posisinya, diliatin map Jakarta tp gk jalan2 ke titik lokasi. Bug kah? Setting GPS dh tinggi jaringan oke dn di tempat terbuka. Beda klo pesen food, langsung keliatan pilihan menunya. Maunya lebih mulu ne gojek, tp pelayanan gk diperbaiki",2
"Kadang ongkir tidak sesuai dengan harga saat pembayaran, dan saat orderan datang beda lagi harga ongkir!!! Menu, atau tempat resto yg tutup tolong perjelas sudah buka atau blm nya. Jd ga harus cancel2!!!",2
"Aplikasi ini makin parah, saya ganti nomer baru, lalu setelah update harus masuk lagi pakai nomor lama, sedangkan nomor lama sudah gak saya pakai, kode OTP hanya bisa melalui SMS dan WA, gak ada melalui Email, otomatis saldo Gopay yg di nomor lama akun lama ya gak bisa kepake, malas lama lama pakai aplikasi ini, masih mending MAXIM atau GRAB.",1
"Tidak bisa di batalkan... aplikasi buruk padahal saya salah kirim alamat maps, saya cancel tidak bisa... saya order kembali dan memperbaiki lokasi maps.. malah yang datang 2 pesanan... langsung uninstall aplikasi rugi sekali bayar 2 makanan sekaligus tanpa adanya rasa iba karena kesalahan kecil",1
"Untuk aplikasi GOCAR nya masih banyak DRIVER yang menggunakan FAKE GPS/TUYUL.Pas mau di order DRIVER sangat dekat, setelah Driver nya menerima orderan langsung MENJAUH dan di SURUH MENUNGGU karena memang posisinya jauh dari titik penjemputan (di tempat umum seperti stasiun,bandara,mall, gedung perkantoran,dan terminal).sistem PROTECT APLIKASI DRIVER GOCAR nya masih rentan dengan ROOTED dan FAKE GPS/TUYUL",2
"Suka sama apk ini sering pakai juga.. hanya masih ada minus.a aplikasi seringkali meminta untuk di upgrade ulang pdhl belum lama di update itu saja sih, mudah""an bisa di perbaiki ya sistemnya demi kenyamanan bersama sebagai pengguna jasa transportasi online",4
"Tolong dong kalau mencari driver, diperhitungkan juga kalau ADA KALI dan TIDAK ADA JEMBATAN UNTUK MOBIL! Jadi harus mutarnya jauh. Selain itu, diperhitungkan juga ARAH JALAN KE MANA SI DRIVER. Kasihan harus putar jauh-jauh kalau gangnya udah kelewat. Mau mundur juga bahaya. Terus posisi saya di Berlan, tapi selalu dapatnya yang di Manggarai. Kadang kalo jam sibuk driver ogah ke tempat pick up terus jadinya saya harus meng-cancel berkali-kali. TOLONG DIBENAHI. Terima kasih.",2
"wah ini ada solusi nggak, akun saya yg terdaftar pake nomor lama, dan kartu nomor itu hilang, tiba2 kok ke logout sendiri dari aplikasi, dan untuk login lagi harus ferivikasi lewat sms, sedangkan kartu nomor ygdipake udah nggak ada, mana ada saldo gopay pula yaampun ! barul kali sangat kecewa !!!!",1
"Sekarang cari resto terdekat yang muncul 3km,cari pasti ada promo tetap yang muncul resto jarak di atas 3km...sungguh sistem sekarang buat susah pengguna mencari resto terdekat...karna semua di atas 3km terpaksa hentikan order gofood pindah ke aplikasi tetangga...",1
Tolong segera diperbaiki mungkin dari default pembayaran. Saldo gopay ada tapi stiap trx default pembayarannya itu paylater yang muncul dan dari segi tampilan pun tidak ada bedanya gopay dan paylater hanya tulisan saja. Jebakan menurut saya untuk tidak sengaja pakai paylater biar terkena biaya admin bulanan yang 15ribu.,1
"tolong aplikasi gofood nya diperbaiki lagi . untuk apa ada tulisan batalkan pesanan, kalo gak bisa diklik.. sedangkan di petunjuk bantuannya disuruh klik batalkan pesanan.. drivernya juga bohong, bilangnya udh di depan lokasi tujuan, pas saya ke depan, malah belom ada.. gimana sih.. untuk aplikasi gojek, kalo ada cancel , jangan apa apa harus ke customer service mulu.. tadi awalnya saya udh berhasil cancel, eh tiba"" malah dpt driver baru lagi.. gimana sih nih aplikasi..",1
"Buka go ride langsung ngebug. Gak bisa akses lokasi, layar gak bisa digeser2 padahal penyimpanan masih banyak, ram juga 4gb. Intinya gak bisa sinkron ama lokasi, padahal udah aku izinin buat akses lokasi. Aku hapus data ama chache nya barang kali bisa malah pas login lama banget dan gak dapet link verifikasinya. Mo coba pindah sebelah.",1
"Saya ingin membeli voucher go deals untuk gofood yg butuh 1500 go point,tapi ditolak terus krn aplikasi belum update. Padahal sudah pakai aplikasi paling update (ketika klik pilihan untuk update dan langsung ngelink ke playstore hanya ada pilihan uninstal dan open) . Aplikasi gojek perlu maintenance sepertinya terkait menu godeals. Semoga ada perbaikan ,krn kami pelanggan setia gojek tentunya ingin ada reward tersendiri terkait penukaran point. Terimakasih",3
"Disuruh Upgrade Gopay Later, tapi baru klik buka buat akses ke gopay later nya aja sudah error ngeblank putih. Nge bugs, bagaimana mau lanjut upgrade dan mau pakai kalau diakses saja cuma ada info ada gangguan terus. Aneh. Klik Bantuan juga gak tersedia yang bisa info langsung keluhannya, semua sudah dikategorikan itupun yang saya cari tidak ada, hadeh. Apasih mau nya. Gak jelas.",1
Voucher yg disediakan sebenarnya bisa digunakan atau enggak ya? Soalnya minimal order sudah benar semua syarat dan ketentuan sudah memenuhi. Tapi harga tetap sama dan bukannya berkurang karna voucher yang ada malah totalannya bertambah karna dikenakan cas lain untu biaya pemesanan. Gapapa kalau memang ga ada potongan tapi jangan dibuat voucher 30% kalau tidak bisa digunakan,1
"Aplikasinya sering ngefreeze. Harus force close app terus. Gk bisa lama2 di aplikasinya. Udah beberapa kali update msh sama aja. Mohon diperbaiki, karna lama2 mengganggu. Thanks. Semoga gojek sukses selalu dan makin banyak promo nya. Promonya jg jangan harus pake paylater mulu. Kayak terpaksa disuruh ngutang. Apa2an dah.",2
Aplikasi per Sabtu 4 Juni 2022. Aplikasi Gojek di HP vivo Z1Pro saya tidak bisa di buka.. menyusahakan di saat lapar. Akhirnya berpaling. Ke aplikasi lainnya . Semua sudah di update.. akan tetapi tetap tidak bisa. Signal internet fiber sangat stabil.. Tolong di perbaiki.,1
"Biaya aplikasi saat pesan makanan makin lama makin mahal.. Yg awlny g ad biaya sama sekali, trus kena biaya mulai 1k, 2k, skrg malah jadi 3k.. Terlalu banyak ambil keuntungan tpi aplikasinya g jauh berkembang dan dirasa aplikasinya udh bagus kok.. Kalau makin mahal makin rugi dong pelanggannya.",1
"Hello Pihak Gojek, saya pemakai setia aplikasi ini. Jika dilihat dari segi tampilan pada aplikasi lebih menarik dan lebih mudah dibanding pihak sebelah, tapi cukup kecewa dgn adanya biaya tambahan. Memang tidak seberapa, tapi itu jg menambah biaya ongkosnya. Jg kenapa sekarang nyari driver tidak secepat dulu, tak jarang pesanan dibatalkan karena terlalu lama pencarian drivernya",3
"Dulu ketika Gojek baru booming saya senang menggunakan aplikasi ini karena pelayanan nya masih bagus, tapi sekarang malah bikin kesal. Tarif naik di waktu tidak tertentu, kalo mau pesan kadang driver nya dapat yang jauh padahal yang dekat banyak. Pesan makanan juga mahal nya minta ampun 😣 Point saya sudah banyak sekali tapi nggak bisa terpakai, karna reward/promonya kebanyakan untuk daerah jabodetabek saja. Kalo mau pesan gojek sekarang lama nunggu bisa sampe setengah jam, alasan drivernya karena alamat rumah saya tidak sesuai GPS, padahal GPS kan sampe pelosok juga masih terdeteksi, Lagipula rumah saya bukan di pelosok"" banget",3
Kok gopay ku berkurang sendiri? Tadinya 23rb. Dipakai sekali 7rb masa sisa 8rb ? Sebelumnya 2 pesanan terakhir dgn tujuan sama memang saya order tapi entah karena internetnya atau di batalkan sama drivernya. Tapi kan perjalanan gak dilakukan...kenapa berkurang? Berarti 2 perjalanan sebelumnya dipotong. Padahal dibatalkan dari sana nya. 😭,3
"Terimakasih sy ucapkan sebelumnya karena sy sangat tertolong dg adanya Aplikasi Gojek ini, hnya saja setiap kali sya pesan Gofood, sy selalu menemukan harga yg berbeda setelah pembayaran dilakukan, misalnya pada saat transaksi sy lihat harga keseluruhan itu 74 rb, tapi nanti stlh pesanan tiba, sy harus membayar 81 rb, sbenernya sy tdk ada masalah utk mmbayar, hnya saja kenapa bsa beda2 slalu ya.. okelah klo sya punya uang lebih pd saat itu, tp klo saat itu sy cuma pnya uang pas2an gmna ? trims",3
"Sebenernya bagus,tapi upgrade goplus susahnya minta ampun cuma gara2 foto ktp sudah sedikit blur. Masa iya mau upgrade plus harus ke dukcapil dulu ganti ktp biar fotonya jelas. Namanya juga ektp kalau sudah bertahun-tahun di dalam dompet ya blur foto nya. Harusnya dikasih opsi dokumen pendukung seperti sim,kk atau apalah seperti apk sebelah. Saat ektp di kira kurang meyakinkan diminta dokumen pendukung. Saya di sebelah sekali daftar lgsg premium wlau ektp fotonya blur di tambah sim lgsg acc.",1
"Suka error, sinyal full jaringan bagus dapet driver tapi ga pernah nyambung.. ditungguin sampe 10 menit ga sampe2 drivernya, nyoba 3 kali pesen gitu terus padahal driver beda. Niatnya biar cepet malah telat BANGET. Bukan salah drivernya tapi saya ngerasa pelanggan dama driver tu susah banget buat komunikasi",1
"Saat akan memesan goride, gocar, atau gofood selalu diminta untuk aktifkan lokasi, padahal lokasi sudah nyala, akhirnya saya tidak bisa memesan lewat aplikasi gojek, ini bug ya? Tolong segera diperbaiki, bisa bikin pengguna gk nyaman nanti profit turun. QC nya tolong lebih teliti lagi.",2
"Cukup membantu aktifitas saya sehari hari jualan,,, Hanya skrg buka aplikasi agak lemot pas buka pilihan Gosend,,,baru muncul pilihan dalam kota,,,sayangnya kalo cuaca hujan googlemap nya ga akurat ngaco. Satu lagi terkadang driver pilih2 paket.kalo menurut driver kebanyakan langsung cancel,,,😥",4
"Cari warung makan terdekat, dikasih yang jauh jauh. Dibagian promo padahal ada warung yang jaraknya lebih normal, waktu dicari dipancarian gak terdeteksi pula. Biaya jasa aplikasi doang yang dinaikin kualitas ngga.",1
"Tolong dong untuk gofood jayapura jelek sekali sistemnya,susah sekali cari drivenya,sudah pesan berulang2 tidak ada juga. Terus alasan resto tidak terima pesanan,kalau tidak terima buat saja sudah tutup . Ini mau pesan saja lebih 30 untuk cari drive nya. Jelek sekali",1
"Dulunya sy pengguna setia apk ini, tp setela ada apk sebelah yg lebih banyak promo, sy jadi berpindah. Dan ketika sy balik coba pakai gofood & ingin membatalkan pesanan yg salah, eh malah g bisa dibatalkan sm skli. Merugikan bgt. Dan lagi terkadang promo yg disampaikan tidak sesuai ketika pesanan dtg. Maaf sy harus uninstal",1
"Sungguh tidak masuk akal, setiap kali saya upgrade ke gopay plus selalu gagal, sudah beberapa kali di coba tetap gagal. Alasannya karena data ktp tidak valid, padahal ketika saya coba untuk upgrade aplikasi² sebelah, malah berhasil. Memang banyak tingkah aplikasi satu ini!",1
"Baru aja gk sngaja booking 2 go car scr bersmaan. Padahal sudah saya pencet cancel booking dan coba cari lagi dari awal secara manual. Setelah dapet driver baru dan posisi sudah di dalam mobil, ternyata di sistem ada booking lagi driver yg lain otomatis dan ktauan pas cek apps setelah saya sampai di lokasi tujuan. Kan kasian drivernya yg ke-book otomatis itu, mana posisi udah smpe titik pick up. Intinya kalau bisa diperbaiki lagi ini dev system di aplikasinya. Jgn smpe kejadian lagi",2
"buat aplikasi nya bagus sih, sangat2 bermanfaat, tapi selalu ada iklan gojek di galeri yang muncul banyak banget, jadi risih, tolong dong buat di benerin lagi, kalau mau ada iklan di apk nya gpp, tapi jangan muncul di galeri juga, menuhin memori",3
"mau kasih bintang 5 tapi sayangnya setelah diupdate, gomart ga bisa milih tempat perbelanjaan nya, jadinya susah karena ga semuanya ada. padahal itu membantu saya untuk bisa lebih dekat dengan pacar saya yg ldr :( TOLONG KEMBALIKAN PILIHAN seperti ALFAMART dan ALFAMIDI...",3
